"bacteria","phage","correlation"
"Vescimonas coprocola","OTU_496",0.513529085069309
"Blautia massiliensis (ex Durand et al. 2017)","OTU_498",0.513529085069309
"Anaerobutyricum hallii","OTU_505",0.513529085069309
"Lactobacillus johnsonii","OTU_505",-0.513529085069309
"[Clostridium] symbiosum","OTU_526",0.513529085069309
"Roseburia intestinalis","OTU_578",0.513529085069309
"Xanthomonas euvesicatoria","OTU_586",0.513529085069309
"Bacteroides humanifaecis","OTU_586",-0.513529085069309
"Alistipes finegoldii","OTU_635",0.513529085069309
"Alistipes putredinis","OTU_635",0.513529085069309
"Wansuia hejianensis","OTU_811",0.513529085069309
"Duncaniella dubosii","OTU_1113",0.513529085069309
"Alistipes putredinis","OTU_6",-0.511207720338155
"Roseburia hominis","OTU_39",-0.511207720338155
"Anaerobutyricum hallii","OTU_39",-0.511207720338155
"Blautia producta","OTU_71",0.511207720338155
"Enterocloster bolteae","OTU_71",0.511207720338155
"Ihubacter sp. rT4E-8","OTU_71",0.511207720338155
"Enterocloster lavalensis","OTU_71",0.511207720338155
"Clostridium sp. M62/1","OTU_71",0.511207720338155
"Alistipes sp. i18-0019-D1","OTU_71",0.511207720338155
"Claveliimonas bilis","OTU_88",0.511207720338155
"Roseburia intestinalis","OTU_100",0.511207720338155
"Alistipes communis","OTU_100",-0.511207720338155
"Enterocloster asparagiformis","OTU_100",-0.511207720338155
"[Clostridium] scindens","OTU_105",-0.511207720338155
"Lactonifactor longoviformis","OTU_105",-0.511207720338155
"Sporofaciens musculi","OTU_105",0.511207720338155
"Bacteroides uniformis","OTU_116",-0.511207720338155
"Enterocloster asparagiformis","OTU_116",0.511207720338155
"Roseburia hominis","OTU_137",-0.511207720338155
"Blautia producta","OTU_157",0.511207720338155
"Ihubacter sp. rT4E-8","OTU_157",0.511207720338155
"Enterocloster lavalensis","OTU_157",0.511207720338155
"Blautia producta","OTU_202",-0.511207720338155
"Roseburia intestinalis","OTU_202",-0.511207720338155
"Anaerotruncus colihominis","OTU_202",-0.511207720338155
"uncultured Alistipes sp.","OTU_208",0.511207720338155
"Alistipes onderdonkii","OTU_208",0.511207720338155
"Alistipes senegalensis","OTU_208",0.511207720338155
"Alistipes dispar","OTU_208",0.511207720338155
"Alistipes sp. i18-0019-D1","OTU_208",0.511207720338155
"Claveliimonas bilis","OTU_218",0.511207720338155
"[Clostridium] symbiosum","OTU_223",0.511207720338155
"uncultured Alistipes sp.","OTU_279",0.511207720338155
"Alistipes onderdonkii","OTU_279",0.511207720338155
"Alistipes shahii","OTU_279",0.511207720338155
"Alistipes senegalensis","OTU_279",0.511207720338155
"Alistipes dispar","OTU_279",0.511207720338155
"Alistipes communis","OTU_279",0.511207720338155
"Alistipes megaguti","OTU_279",0.511207720338155
"Alistipes sp. i18-0019-D1","OTU_279",0.511207720338155
"Anaerotruncus colihominis","OTU_283",0.511207720338155
"Bacteroides faecium","OTU_295",-0.511207720338155
"[Ruminococcus] torques","OTU_295",0.511207720338155
"Blautia obeum","OTU_295",0.511207720338155
"Wansuia hejianensis","OTU_295",0.511207720338155
"Ligilactobacillus murinus","OTU_320",-0.511207720338155
"Claveliimonas bilis","OTU_320",0.511207720338155
"Anaerobutyricum hallii","OTU_320",0.511207720338155
"Dorea longicatena","OTU_320",0.511207720338155
"Claveliimonas bilis","OTU_327",0.511207720338155
"Duncaniella dubosii","OTU_333",-0.511207720338155
"Enterocloster lavalensis","OTU_333",0.511207720338155
"Vescimonas coprocola","OTU_333",0.511207720338155
"Lactobacillus johnsonii","OTU_333",-0.511207720338155
"Anaerotruncus colihominis","OTU_333",0.511207720338155
"Blautia producta","OTU_361",0.511207720338155
"Duncaniella sp. C9","OTU_361",-0.511207720338155
"[Ruminococcus] torques","OTU_361",0.511207720338155
"Kineothrix sp. MB12-C1","OTU_361",0.511207720338155
"[Clostridium] scindens","OTU_395",-0.511207720338155
"Mediterraneibacter gnavus","OTU_395",-0.511207720338155
"Klebsiella pneumoniae","OTU_395",-0.511207720338155
"Lactonifactor longoviformis","OTU_395",-0.511207720338155
"Blautia producta","OTU_434",0.511207720338155
"Ihubacter sp. rT4E-8","OTU_434",0.511207720338155
"Enterocloster lavalensis","OTU_434",0.511207720338155
"Sellimonas intestinalis","OTU_434",0.511207720338155
"Blautia producta","OTU_491",0.511207720338155
"Roseburia intestinalis","OTU_510",-0.511207720338155
"Simiaoa sunii","OTU_513",0.511207720338155
"[Ruminococcus] torques","OTU_513",0.511207720338155
"Blautia obeum","OTU_513",0.511207720338155
"Dorea formicigenerans","OTU_513",0.511207720338155
"Mediterraneibacter gnavus","OTU_522",0.511207720338155
"[Clostridium] innocuum","OTU_522",0.511207720338155
"Agathobacter rectalis","OTU_522",0.511207720338155
"Blautia parvula","OTU_522",0.511207720338155
"Anaerobutyricum hallii","OTU_522",0.511207720338155
"Staphylococcus aureus","OTU_533",-0.511207720338155
"[Clostridium] symbiosum","OTU_628",0.511207720338155
"Escherichia coli","OTU_628",-0.511207720338155
"Simiaoa sunii","OTU_683",0.511207720338155
"Dorea formicigenerans","OTU_683",0.511207720338155
"Sporofaciens musculi","OTU_683",0.511207720338155
"[Clostridium] symbiosum","OTU_709",0.511207720338155
"Pusillibacter faecalis","OTU_748",0.511207720338155
"Alistipes communis","OTU_762",0.511207720338155
"Escherichia coli","OTU_762",-0.511207720338155
"Agathobacter rectalis","OTU_845",0.511207720338155
"Blautia parvula","OTU_845",0.511207720338155
"uncultured Alistipes sp.","OTU_862",-0.511207720338155
"Alistipes finegoldii","OTU_862",-0.511207720338155
"Alistipes onderdonkii","OTU_862",-0.511207720338155
"Alistipes senegalensis","OTU_862",-0.511207720338155
"Alistipes dispar","OTU_862",-0.511207720338155
"Klebsiella pneumoniae","OTU_907",-0.511207720338155
"Muribaculum gordoncarteri","OTU_950",-0.511207720338155
"Paramuribaculum intestinale","OTU_950",-0.511207720338155
"[Clostridium] scindens","OTU_950",0.511207720338155
"Enterococcus faecalis","OTU_950",0.511207720338155
"Duncaniella sp. B8","OTU_1015",-0.511207720338155
"Muribaculum gordoncarteri","OTU_1015",-0.511207720338155
"Parabacteroides distasonis","OTU_1015",-0.511207720338155
"Blautia obeum","OTU_1015",0.511207720338155
"Wansuia hejianensis","OTU_1015",0.511207720338155
"Flavonifractor plautii","OTU_1131",-0.511207720338155
"Dysosmobacter welbionis","OTU_1131",-0.511207720338155
"Oscillibacter hominis","OTU_1131",-0.511207720338155
"Vescimonas fastidiosa","OTU_1131",-0.511207720338155
"Roseburia hominis","OTU_1136",-0.511207720338155
"Marvinbryantia formatexigens","OTU_1139",-0.511207720338155
"Sodaliphilus pleomorphus","OTU_40",0.510464719340991
"Acutalibacter muris","OTU_70",0.510464719340991
"Lawsonibacter asaccharolyticus","OTU_70",0.510464719340991
"Flintibacter sp. KGMB00164","OTU_70",0.510464719340991
"[Clostridium] innocuum","OTU_76",0.510464719340991
"Pusillibacter faecalis","OTU_76",0.510464719340991
"Oscillibacter sp. PEA192","OTU_76",0.510464719340991
"Mucispirillum schaedleri","OTU_89",0.510464719340991
"Flavonifractor plautii","OTU_89",0.510464719340991
"Halomonas sp. N3-2A","OTU_89",-0.510464719340991
"Mus musculus mobilized endogenous polytropic provirus","OTU_89",-0.510464719340991
"Exiguobacterium sp. N4-1P","OTU_89",-0.510464719340991
"Dysosmobacter welbionis","OTU_89",0.510464719340991
"Oscillibacter hominis","OTU_89",0.510464719340991
"Vescimonas fastidiosa","OTU_89",0.510464719340991
"Bacteroides caecimuris","OTU_92",0.510464719340991
"Parabacteroides goldsteinii","OTU_228",-0.510464719340991
"Blautia wexlerae","OTU_239",0.510464719340991
"Enterocloster bolteae","OTU_264",0.510464719340991
"Parabacteroides goldsteinii","OTU_269",-0.510464719340991
"Sporofaciens musculi","OTU_276",0.510464719340991
"uncultured Alistipes sp.","OTU_291",0.510464719340991
"Alistipes onderdonkii","OTU_291",0.510464719340991
"Alistipes senegalensis","OTU_291",0.510464719340991
"Alistipes dispar","OTU_291",0.510464719340991
"Lactonifactor longoviformis","OTU_291",0.510464719340991
"Marvinbryantia formatexigens","OTU_292",0.510464719340991
"Enterocloster lavalensis","OTU_322",0.510464719340991
"Enterocloster clostridioformis","OTU_349",0.510464719340991
"Clostridium sp. MD294","OTU_349",0.510464719340991
"Muribaculum gordoncarteri","OTU_392",0.510464719340991
"Muribaculum intestinale","OTU_392",0.510464719340991
"Emergencia sp. JLR.KK010","OTU_393",-0.510464719340991
"Roseburia faecis","OTU_423",-0.510464719340991
"Wansuia hejianensis","OTU_423",-0.510464719340991
"Parabacteroides distasonis","OTU_452",-0.510464719340991
"Wansuia hejianensis","OTU_453",0.510464719340991
"Duncaniella sp. C9","OTU_492",-0.510464719340991
"Halomonas sp. N3-2A","OTU_497",-0.510464719340991
"Mus musculus mobilized endogenous polytropic provirus","OTU_497",-0.510464719340991
"Exiguobacterium sp. N4-1P","OTU_497",-0.510464719340991
"Alistipes megaguti","OTU_497",-0.510464719340991
"Clostridium sp. M62/1","OTU_506",0.510464719340991
"Enterocloster bolteae","OTU_540",0.510464719340991
"Muribaculum intestinale","OTU_549",0.510464719340991
"Blautia producta","OTU_549",-0.510464719340991
"Blautia pseudococcoides","OTU_549",-0.510464719340991
"Clostridium sp. M62/1","OTU_549",-0.510464719340991
"Roseburia intestinalis","OTU_550",-0.510464719340991
"Sodaliphilus pleomorphus","OTU_550",0.510464719340991
"Roseburia hominis","OTU_9",-0.508547627715608
"Blautia producta","OTU_14",0.508547627715608
"Blautia obeum","OTU_14",0.508547627715608
"Clostridium sp. M62/1","OTU_14",0.508547627715608
"Enterocloster clostridioformis","OTU_45",0.508547627715608
"Duncaniella sp. B8","OTU_83",-0.508547627715608
"Staphylococcus aureus","OTU_83",-0.508547627715608
"[Ruminococcus] torques","OTU_83",0.508547627715608
"Clostridium sp. MD294","OTU_85",0.508547627715608
"Alistipes putredinis","OTU_85",-0.508547627715608
"Pusillibacter faecalis","OTU_93",0.508547627715608
"Duncaniella sp. B8","OTU_104",-0.508547627715608
"Vescimonas coprocola","OTU_104",0.508547627715608
"Clostridium sp. M62/1","OTU_104",0.508547627715608
"Blautia massiliensis (ex Durand et al. 2017)","OTU_162",-0.508547627715608
"Lactonifactor longoviformis","OTU_162",0.508547627715608
"Sporofaciens musculi","OTU_164",0.508547627715608
"Blautia massiliensis (ex Durand et al. 2017)","OTU_165",-0.508547627715608
"Oscillibacter sp. PEA192","OTU_165",-0.508547627715608
"Eisenbergiella porci","OTU_171",0.508547627715608
"Oscillibacter sp. PEA192","OTU_171",0.508547627715608
"Wansuia hejianensis","OTU_171",0.508547627715608
"Acutalibacter muris","OTU_219",0.508547627715608
"Lawsonibacter asaccharolyticus","OTU_219",0.508547627715608
"Pseudoflavonifractor gallinarum","OTU_219",0.508547627715608
"Flintibacter sp. KGMB00164","OTU_219",0.508547627715608
"Klebsiella pneumoniae","OTU_230",-0.508547627715608
"Blautia obeum","OTU_243",0.508547627715608
"Sporofaciens musculi","OTU_243",0.508547627715608
"Roseburia intestinalis","OTU_302",-0.508547627715608
"Blautia wexlerae","OTU_302",-0.508547627715608
"Simiaoa sunii","OTU_321",0.508547627715608
"Dorea formicigenerans","OTU_321",0.508547627715608
"Alistipes sp. i18-0019-D1","OTU_321",0.508547627715608
"[Clostridium] innocuum","OTU_328",0.508547627715608
"Blautia pseudococcoides","OTU_328",0.508547627715608
"Anaerotruncus colihominis","OTU_328",0.508547627715608
"Faecalibacterium prausnitzii","OTU_347",0.508547627715608
"Oscillibacter sp. PEA192","OTU_357",0.508547627715608
"Klebsiella pneumoniae","OTU_383",-0.508547627715608
"Duncaniella sp. B8","OTU_386",-0.508547627715608
"Blautia producta","OTU_396",0.508547627715608
"[Clostridium] scindens","OTU_407",-0.508547627715608
"Klebsiella pneumoniae","OTU_407",-0.508547627715608
"Faecalibaculum rodentium","OTU_407",0.508547627715608
"Alistipes finegoldii","OTU_407",0.508547627715608
"uncultured Alistipes sp.","OTU_419",-0.508547627715608
"Ligilactobacillus murinus","OTU_419",0.508547627715608
"Alistipes onderdonkii","OTU_419",-0.508547627715608
"Alistipes senegalensis","OTU_419",-0.508547627715608
"Alistipes dispar","OTU_419",-0.508547627715608
"Bacteroides xylanisolvens","OTU_420",-0.508547627715608
"[Ruminococcus] torques","OTU_420",0.508547627715608
"Kineothrix sp. MB12-C1","OTU_420",0.508547627715608
"Bacteroides humanifaecis","OTU_420",-0.508547627715608
"Turicimonas muris","OTU_424",0.508547627715608
"Oscillibacter sp. PEA192","OTU_424",0.508547627715608
"Duncaniella sp. B8","OTU_481",-0.508547627715608
"Blautia massiliensis (ex Durand et al. 2017)","OTU_481",0.508547627715608
"Blautia pseudococcoides","OTU_481",0.508547627715608
"Kineothrix sp. MB12-C1","OTU_481",0.508547627715608
"Clostridium sp. 10cd*","OTU_482",0.508547627715608
"Kineothrix sedimenti","OTU_482",0.508547627715608
"Agathobacter rectalis","OTU_482",0.508547627715608
"Clostridium sp. M62/1","OTU_482",0.508547627715608
"Eisenbergiella porci","OTU_494",0.508547627715608
"Muribaculum intestinale","OTU_501",-0.508547627715608
"Ligilactobacillus murinus","OTU_501",-0.508547627715608
"Blautia parvula","OTU_514",-0.508547627715608
"Muribaculum gordoncarteri","OTU_517",0.508547627715608
"Muribaculum intestinale","OTU_517",0.508547627715608
"Duncaniella dubosii","OTU_523",-0.508547627715608
"Alistipes communis","OTU_523",0.508547627715608
"Bacteroides humanifaecis","OTU_523",-0.508547627715608
"Turicimonas muris","OTU_527",0.508547627715608
"Duncaniella dubosii","OTU_539",-0.508547627715608
"Anaerobutyricum hallii","OTU_542",-0.508547627715608
"Bacteroides faecium","OTU_546",0.508547627715608
"Roseburia intestinalis","OTU_546",-0.508547627715608
"[Clostridium] symbiosum","OTU_546",0.508547627715608
"Bacteroides caccae","OTU_546",0.508547627715608
"Bacteroides thetaiotaomicron","OTU_546",0.508547627715608
"Bacteroides ovatus","OTU_546",0.508547627715608
"Halomonas sp. N3-2A","OTU_553",-0.508547627715608
"Mus musculus mobilized endogenous polytropic provirus","OTU_553",-0.508547627715608
"Exiguobacterium sp. N4-1P","OTU_553",-0.508547627715608
"Hungatella sp. SB206","OTU_553",0.508547627715608
"Mediterraneibacter glycyrrhizinilyticus","OTU_553",0.508547627715608
"Anaerobutyricum hallii","OTU_553",0.508547627715608
"Blautia producta","OTU_557",-0.508547627715608
"Marvinbryantia formatexigens","OTU_557",-0.508547627715608
"Bacteroides caecimuris","OTU_575",0.508547627715608
"Roseburia intestinalis","OTU_575",-0.508547627715608
"Duncaniella sp. B8","OTU_577",-0.508547627715608
"Ligilactobacillus murinus","OTU_577",0.508547627715608
"Clostridium sp. MD294","OTU_577",0.508547627715608
"[Clostridium] scindens","OTU_702",0.508547627715608
"Clostridium sp. 10cd*","OTU_702",0.508547627715608
"Blautia pseudococcoides","OTU_702",0.508547627715608
"Kineothrix sedimenti","OTU_702",0.508547627715608
"Parabacteroides goldsteinii","OTU_702",-0.508547627715608
"Sodaliphilus pleomorphus","OTU_702",-0.508547627715608
"Halomonas sp. N3-2A","OTU_902",-0.508547627715608
"Mus musculus mobilized endogenous polytropic provirus","OTU_902",-0.508547627715608
"Exiguobacterium sp. N4-1P","OTU_902",-0.508547627715608
"Wansuia hejianensis","OTU_902",0.508547627715608
"Blautia parvula","OTU_902",0.508547627715608
"Alistipes putredinis","OTU_902",-0.508547627715608
"Muribaculum gordoncarteri","OTU_1064",0.508547627715608
"Staphylococcus aureus","OTU_1064",0.508547627715608
"Emergencia sp. JLR.KK010","OTU_1064",-0.508547627715608
"Marvinbryantia formatexigens","OTU_1128",-0.508547627715608
"Agathobacter rectalis","OTU_1128",-0.508547627715608
"Enterocloster clostridioformis","OTU_12",0.504975246918104
"Anaerobutyricum hallii","OTU_12",0.504975246918104
"Muribaculum intestinale","OTU_19",-0.504975246918104
"Sellimonas intestinalis","OTU_20",0.504975246918104
"Hungatella sp. SB206","OTU_20",0.504975246918104
"Mediterraneibacter glycyrrhizinilyticus","OTU_20",0.504975246918104
"Enterocloster bolteae","OTU_22",0.504975246918104
"Bacteroides caecimuris","OTU_22",-0.504975246918104
"Clostridium sp. 10cd*","OTU_22",0.504975246918104
"Bacteroides faecium","OTU_22",-0.504975246918104
"[Clostridium] innocuum","OTU_22",0.504975246918104
"Roseburia intestinalis","OTU_22",0.504975246918104
"Muribaculum intestinale","OTU_44",-0.504975246918104
"Sellimonas catena","OTU_69",0.504975246918104
"Wansuia hejianensis","OTU_69",0.504975246918104
"uncultured Alistipes sp.","OTU_81",-0.504975246918104
"Alistipes onderdonkii","OTU_81",-0.504975246918104
"Alistipes senegalensis","OTU_81",-0.504975246918104
"Alistipes dispar","OTU_81",-0.504975246918104
"Mucispirillum schaedleri","OTU_106",0.504975246918104
"Enterocloster asparagiformis","OTU_108",0.504975246918104
"Enterocloster clostridioformis","OTU_150",-0.504975246918104
"Alistipes megaguti","OTU_172",0.504975246918104
"Muribaculum gordoncarteri","OTU_212",-0.504975246918104
"Mediterraneibacter gnavus","OTU_253",0.504975246918104
"Enterococcus faecalis","OTU_253",0.504975246918104
"[Clostridium] innocuum","OTU_253",0.504975246918104
"Agathobacter rectalis","OTU_253",0.504975246918104
"Blautia parvula","OTU_253",0.504975246918104
"Sellimonas intestinalis","OTU_280",0.504975246918104
"Anaerobutyricum hallii","OTU_284",0.504975246918104
"Clostridioides difficile","OTU_290",-0.504975246918104
"[Clostridium] scindens","OTU_301",-0.504975246918104
"Bacteroides faecium","OTU_301",0.504975246918104
"Sporofaciens musculi","OTU_308",0.504975246918104
"Duncaniella sp. C9","OTU_313",-0.504975246918104
"Sporofaciens musculi","OTU_324",0.504975246918104
"Bacteroides humanifaecis","OTU_403",-0.504975246918104
"Muribaculum intestinale","OTU_405",0.504975246918104
"Mucispirillum schaedleri","OTU_405",-0.504975246918104
"Parabacteroides distasonis","OTU_405",0.504975246918104
"Xanthomonas euvesicatoria","OTU_409",-0.504975246918104
"Sellimonas intestinalis","OTU_410",0.504975246918104
"Hungatella sp. SB206","OTU_410",0.504975246918104
"Mediterraneibacter glycyrrhizinilyticus","OTU_410",0.504975246918104
"Duncaniella sp. C9","OTU_416",-0.504975246918104
"Ligilactobacillus murinus","OTU_439",-0.504975246918104
"Claveliimonas bilis","OTU_439",0.504975246918104
"Mediterraneibacter gnavus","OTU_458",0.504975246918104
"Enterococcus faecalis","OTU_458",0.504975246918104
"[Clostridium] innocuum","OTU_458",0.504975246918104
"Agathobacter rectalis","OTU_458",0.504975246918104
"Blautia parvula","OTU_458",0.504975246918104
"Alistipes megaguti","OTU_487",0.504975246918104
"Muribaculum intestinale","OTU_488",-0.504975246918104
"Enterocloster asparagiformis","OTU_503",0.504975246918104
"Duncaniella sp. C9","OTU_512",-0.504975246918104
"Alistipes megaguti","OTU_576",0.504975246918104
"Enterocloster clostridioformis","OTU_599",0.504975246918104
"Anaerobutyricum hallii","OTU_599",0.504975246918104
"Pusillibacter faecalis","OTU_601",0.504975246918104
"Sellimonas intestinalis","OTU_607",0.504975246918104
"Hungatella sp. SB206","OTU_607",0.504975246918104
"Mediterraneibacter glycyrrhizinilyticus","OTU_607",0.504975246918104
"Muribaculum gordoncarteri","OTU_630",-0.504975246918104
"Paramuribaculum intestinale","OTU_650",0.504975246918104
"Enterococcus faecalis","OTU_674",-0.504975246918104
"[Clostridium] symbiosum","OTU_674",-0.504975246918104
"Enterocloster asparagiformis","OTU_674",-0.504975246918104
"Anaerotruncus colihominis","OTU_674",-0.504975246918104
"Sellimonas intestinalis","OTU_692",0.504975246918104
"Sporofaciens musculi","OTU_960",0.504975246918104
"Alistipes megaguti","OTU_967",0.504975246918104
"Duncaniella sp. C9","OTU_983",-0.504975246918104
"Simiaoa sunii","OTU_1137",-0.504975246918104
"Dorea formicigenerans","OTU_1137",-0.504975246918104
"uncultured Alistipes sp.","OTU_1172",-0.504975246918104
"Alistipes onderdonkii","OTU_1172",-0.504975246918104
"Alistipes senegalensis","OTU_1172",-0.504975246918104
"Alistipes dispar","OTU_1172",-0.504975246918104
"Duncaniella sp. C9","OTU_1238",-0.504975246918104
"Sporofaciens musculi","OTU_1330",-0.504975246918104
"Blautia parvula","OTU_1330",-0.504975246918104
"Alistipes putredinis","OTU_1330",-0.504975246918104
"Lactobacillus johnsonii","OTU_1330",0.504975246918104
"Bacteroides caecimuris","OTU_34",-0.504825202271524
"Eisenbergiella porci","OTU_34",0.504825202271524
"Bacteroides caccae","OTU_34",-0.504825202271524
"Blautia obeum","OTU_34",0.504825202271524
"Bacteroides thetaiotaomicron","OTU_34",-0.504825202271524
"Bacteroides ovatus","OTU_34",-0.504825202271524
"Flavonifractor plautii","OTU_119",0.504825202271524
"Halomonas sp. N3-2A","OTU_119",-0.504825202271524
"Mus musculus mobilized endogenous polytropic provirus","OTU_119",-0.504825202271524
"Exiguobacterium sp. N4-1P","OTU_119",-0.504825202271524
"Dysosmobacter welbionis","OTU_119",0.504825202271524
"Oscillibacter hominis","OTU_119",0.504825202271524
"Bacteroides caccae","OTU_119",-0.504825202271524
"Intestinimonas butyriciproducens","OTU_119",0.504825202271524
"Oscillibacter sp. PEA192","OTU_119",0.504825202271524
"Bacteroides thetaiotaomicron","OTU_119",-0.504825202271524
"Bacteroides ovatus","OTU_119",-0.504825202271524
"Vescimonas fastidiosa","OTU_119",0.504825202271524
"[Ruminococcus] torques","OTU_122",0.504825202271524
"Sporofaciens musculi","OTU_122",0.504825202271524
"Hungatella hathewayi","OTU_185",0.504825202271524
"Agathobacter rectalis","OTU_185",0.504825202271524
"Blautia parvula","OTU_185",0.504825202271524
"[Clostridium] symbiosum","OTU_225",-0.504825202271524
"Blautia pseudococcoides","OTU_343",0.504825202271524
"Pseudoflavonifractor gallinarum","OTU_343",0.504825202271524
"Clostridium sp. 10cd*","OTU_352",0.504825202271524
"Kineothrix sedimenti","OTU_418",0.504825202271524
"Dorea longicatena","OTU_418",0.504825202271524
"Staphylococcus aureus","OTU_427",-0.504825202271524
"Alistipes sp. i18-0019-D1","OTU_427",0.504825202271524
"Wansuia hejianensis","OTU_430",0.504825202271524
"Blautia parvula","OTU_448",-0.504825202271524
"Bacteroides faecium","OTU_449",0.504825202271524
"Escherichia coli","OTU_449",-0.504825202271524
"Escherichia coli","OTU_450",-0.504825202271524
"Blautia wexlerae","OTU_468",0.504825202271524
"Flavonifractor plautii","OTU_495",0.504825202271524
"Dysosmobacter welbionis","OTU_495",0.504825202271524
"Oscillibacter hominis","OTU_495",0.504825202271524
"Intestinimonas butyriciproducens","OTU_495",0.504825202271524
"Enterocloster asparagiformis","OTU_495",0.504825202271524
"Vescimonas fastidiosa","OTU_495",0.504825202271524
"Acutalibacter muris","OTU_496",0.504825202271524
"Simiaoa sunii","OTU_496",0.504825202271524
"Lawsonibacter asaccharolyticus","OTU_496",0.504825202271524
"Pusillibacter faecalis","OTU_496",0.504825202271524
"[Ruminococcus] torques","OTU_496",0.504825202271524
"Flintibacter sp. KGMB00164","OTU_496",0.504825202271524
"Blautia obeum","OTU_496",0.504825202271524
"Dorea formicigenerans","OTU_496",0.504825202271524
"Halomonas sp. N3-2A","OTU_498",-0.504825202271524
"Enterocloster clostridioformis","OTU_498",0.504825202271524
"Hungatella hathewayi","OTU_498",0.504825202271524
"Mus musculus mobilized endogenous polytropic provirus","OTU_498",-0.504825202271524
"Exiguobacterium sp. N4-1P","OTU_498",-0.504825202271524
"Roseburia faecis","OTU_498",0.504825202271524
"Sodaliphilus pleomorphus","OTU_502",0.504825202271524
"uncultured Alistipes sp.","OTU_505",0.504825202271524
"Enterocloster lavalensis","OTU_505",0.504825202271524
"Alistipes onderdonkii","OTU_505",0.504825202271524
"Alistipes senegalensis","OTU_505",0.504825202271524
"Alistipes dispar","OTU_505",0.504825202271524
"Alistipes sp. i18-0019-D1","OTU_505",0.504825202271524
"Muribaculum gordoncarteri","OTU_526",0.504825202271524
"Kineothrix sp. MB12-C1","OTU_537",0.504825202271524
"Duncaniella sp. B8","OTU_548",0.504825202271524
"Mucispirillum schaedleri","OTU_548",-0.504825202271524
"Dorea longicatena","OTU_578",0.504825202271524
"Microbacterium proteolyticum","OTU_635",-0.504825202271524
"Intestinimonas butyriciproducens","OTU_1113",-0.504825202271524
"Blautia parvula","OTU_1113",-0.504825202271524
"Xanthomonas euvesicatoria","OTU_1126",0.504825202271524
"Vescimonas coprocola","OTU_15",-0.502096445253434
"Faecalibaculum rodentium","OTU_54",-0.502096445253434
"Enterocloster lavalensis","OTU_64",0.502096445253434
"[Ruminococcus] torques","OTU_64",0.502096445253434
"Sellimonas catena","OTU_64",0.502096445253434
"Ligilactobacillus murinus","OTU_227",-0.502096445253434
"Simiaoa sunii","OTU_239",0.502096445253434
"Faecalibacterium prausnitzii","OTU_239",0.502096445253434
"Dorea formicigenerans","OTU_239",0.502096445253434
"Alistipes sp. i18-0019-D1","OTU_241",0.502096445253434
"Microbacterium proteolyticum","OTU_252",-0.502096445253434
"Bacteroides xylanisolvens","OTU_264",-0.502096445253434
"Anaerotruncus colihominis","OTU_264",0.502096445253434
"Enterocloster clostridioformis","OTU_269",0.502096445253434
"Hungatella hathewayi","OTU_314",-0.502096445253434
"Enterocloster bolteae","OTU_349",0.502096445253434
"Xanthomonas euvesicatoria","OTU_349",-0.502096445253434
"Alistipes finegoldii","OTU_349",0.502096445253434
"Pseudoflavonifractor gallinarum","OTU_390",0.502096445253434
"Duncaniella dubosii","OTU_392",0.502096445253434
"Paramuribaculum intestinale","OTU_392",0.502096445253434
"Ihubacter sp. rT4E-8","OTU_392",-0.502096445253434
"Duncaniella sp. C9","OTU_393",0.502096445253434
"Roseburia faecis","OTU_393",-0.502096445253434
"Ihubacter sp. rT4E-8","OTU_423",-0.502096445253434
"Sellimonas catena","OTU_453",0.502096445253434
"Enterocloster clostridioformis","OTU_492",0.502096445253434
"Alistipes putredinis","OTU_506",-0.502096445253434
"Lactobacillus johnsonii","OTU_532",-0.502096445253434
"Roseburia faecis","OTU_550",-0.502096445253434
"Vescimonas coprocola","OTU_567",-0.502096445253434
"Enterocloster clostridioformis","OTU_1092",0.502096445253434
"Acutalibacter muris","OTU_38",0.502079011046402
"Lawsonibacter asaccharolyticus","OTU_38",0.502079011046402
"Enterococcus faecium","OTU_38",0.502079011046402
"Flintibacter sp. KGMB00164","OTU_38",0.502079011046402
"Blautia wexlerae","OTU_60",-0.502079011046402
"Vescimonas coprocola","OTU_60",0.502079011046402
"Blautia wexlerae","OTU_98",-0.502079011046402
"Vescimonas coprocola","OTU_98",0.502079011046402
"Clostridium sp. MD294","OTU_111",0.502079011046402
"Parabacteroides distasonis","OTU_111",-0.502079011046402
"Bacteroides uniformis","OTU_140",-0.502079011046402
"Flavonifractor plautii","OTU_140",0.502079011046402
"Alistipes finegoldii","OTU_140",0.502079011046402
"Dysosmobacter welbionis","OTU_140",0.502079011046402
"Oscillibacter hominis","OTU_140",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_140",0.502079011046402
"Intestinimonas butyriciproducens","OTU_140",0.502079011046402
"Oscillibacter sp. PEA192","OTU_140",0.502079011046402
"Vescimonas fastidiosa","OTU_140",0.502079011046402
"Alistipes putredinis","OTU_140",0.502079011046402
"Bacteroides uniformis","OTU_151",-0.502079011046402
"Flavonifractor plautii","OTU_151",0.502079011046402
"Alistipes finegoldii","OTU_151",0.502079011046402
"Dysosmobacter welbionis","OTU_151",0.502079011046402
"Oscillibacter hominis","OTU_151",0.502079011046402
"Pseudoflavonifractor gallinarum","OTU_151",0.502079011046402
"Intestinimonas butyriciproducens","OTU_151",0.502079011046402
"Oscillibacter sp. PEA192","OTU_151",0.502079011046402
"Vescimonas fastidiosa","OTU_151",0.502079011046402
